0.612549, 0.612548, 0.612549, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612548, 0.612549, 0.612548, 0.801117, 0.801117, 0.801117, 0.930387, 0.930386, 0.930386, 0.930386, 0.908863, 0.908862, 0.908862, 0.999936, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.996172, 0.996172, 0.996172, 0.996172, 0.952964, 0.952964, 0.995422, 0.995421, 0.995421, 0.995422, 0.995422, 0.995422, 0.995421, 0.999999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.996018, 0.996018, 0.996018, 0.996018, 0.999996, 0.999996, 0.999996, 0.999701, 0.999701, 0.999701, 0.999702, 0.999701, 0.999702, 0.999702, 0.999702, 0.999701, 0.999702, 0.999701, 0.999702, 0.999701, 0.999701, 0.999702, 0.999701, 0.999701, 0.999702, 0.999701, 0.999702, 0.999702, 0.999701, 0.999701, 0.999702, 0.999701, 0.999702, 0.999702, 0.999702, 0.999701, 0.999702, 0.999701, 0.999702, 0.999701, 0.999701, 0.999702, 0.999701, 0.999701, 0.999702, 0.999702, 0.999702, 0.999701, 0.999701, 0.999702, 0.999701, 0.999701, 0.999701, 0.999701, 0.999701, 0.999701, 0.999702, 0.999702, 0.999702, 0.999702, 0.999702, 0.999701, 0.999701, 0.999702, 0.999702, 0.999702, 0.999701, 0.999701, 0.999701, 0.999702, 0.999702, 0.999702, 0.999701, 0.999702, 0.999701, 0.999701, 0.999702, 0.999702, 0.999702, 0.999702, 0.999702, 0.999701, 0.999702, 0.999701, 0.999701, 0.999702, 0.999701, 0.999701, 0.999701, 0.999702, 0.999701, 0.999701, 0.999701, 0.999702, 0.999702, 0.999701, 0.999701, 0.999702, 0.999702, 0.999702, 0.999702, 0.999701, 0.999702, 0.999701, 0.999702, 0.999701, 0.999702, 0.999702, 0.999701, 0.999701, 0.999701, 0.999702, 0.999701, 0.999701, 0.999702, 0.999702, 0.999702, 0.999702, 0.999701, 0.999701, 0.999701, 0.999702, 0.999702, 0.999701, 0.999701, 0.999701, 0.999701, 0.742184, 0.742184, 0.742184, 0.742184, 0.742184, 0.742184, 0.742184, 0.742184, 0.742184, 0.742184
0.999905, 0.999986, 0.999986, 0.999986, 0.999986, 0.999986, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.953856, 0.99979, 0.99979, 0.99979, 0.999979, 0.999979, 0.999979, 0.999979, 0.999979, 0.999979, 0.999979, 0.999979, 0.99998, 0.99998, 0.999979, 0.999979, 0.999979, 0.99998, 0.999979, 0.99998, 0.999979, 0.999979, 0.999979, 0.999979, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.998352, 0.979211, 0.979211, 0.979211, 0.97921, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.781343, 0.262076, 0.262076, -0.385915, -0.385916, 0.821303, 0.821303, 0.821303, 0.821303, 0.821303, 0.821303, 0.821303, 0.821303, 0.821303, 0.821303, -0.243112, -0.243113, -0.243113, -0.243113, -0.243113, -0.243113, -0.243114, -0.243113, -0.243112, -0.243113, -0.243113, -0.243113, -0.243113, -0.243113, -0.243113, -0.243113, -0.243112, -0.243113, -0.243113, -0.243113, -0.243113, -0.243113, -0.243113, -0.243113, -0.243113, -0.243113, -0.243112, -0.243114, -0.243113, -0.243113, -0.243113, -0.243113, -0.243113, -0.243113, 0.676279, 0.949044, 0.949044, 0.949044, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884, 0.999884
0.722781, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.981184, 0.492381, 0.492382, 0.492382, 0.107467, 0.107467, 0.107466, 0.107466, 0.107466, 0.107466, 0.107467, 0.107467, 0.107467, 0.107467, 0.107467, 0.107466, 0.107467, 0.107466, 0.107466, 0.107467, 0.107466, 0.107467, 0.107466, 0.107468, 0.107467, 0.107467, 0.107466, 0.107466, 0.107467, 0.107467, 0.107466, 0.107467, 0.107466, 0.107467, 0.107467, 0.107466, 0.107467, 0.107466, 0.595806, 0.595806, 0.595806, 0.595807, 0.595806, 0.595806, 0.595806, 0.595806, 0.595806, 0.595806, 0.595806, 0.595806, 0.595806, 0.595806, 0.595806, 0.361168, -0.35268, -0.35268, -0.35268, -0.35268, -0.35268, -0.35268, -0.35268, -0.35268, -0.35268, -0.35268, -0.35268, -0.35268, -0.35268, -0.35268, -0.35268, 0.86884, 0.86884, 0.86884, 0.86884, 0.86884, 0.86884, 0.86884, 0.86884, 0.86884, 0.86884, 0.86884, 0.86884, 0.86884, 0.86884, 0.86884, 0.86884, 0.86884, -0.266179, -0.26618, -0.26618, -0.26618, -0.266181, -0.26618, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.996085, 0.884767, 0.459404, 0.459405, 0.459404, -0.789691, -0.78969, -0.78969, -0.78969, -0.78969, -0.78969, -0.78969, -0.78969, -0.78969, -0.789691, -0.78969, -0.78969, -0.78969, -0.78969, -0.78969, -0.78969, -0.78969, -0.78969, -0.78969, -0.78969, 0.769836, 0.769836, 0.769836, 0.769836, 0.769836, 0.769837, 0.769836, 0.769836, 0.769837, 0.769836, 0.769836, 0.769836, 0.769836, 0.769837, 0.769837, 0.769837, 0.769836, 0.769836, 0.769836, 0.769836, 0.769836, 0.769836, 0.769836, 0.769836, 0.769836, 0.769836, 0.769836, 0.769836, 0.769836, 0.769837, 0.769836, 0.769837, 0.769836, 0.769836, 0.769836, 0.769837, 0.769836, 0.769836, 0.769836, 0.769836, 0.769837, 0.769836, 0.769836, 0.940044, 0.940044, 0.940043, 0.940044, 0.940044, 0.940044, 0.940043, 0.940044, 0.940044, 0.940044, 0.940043, 0.940044, 0.940043, 0.940044, 0.940043, 0.940044, 0.940043, 0.940044, 0.940043, 0.940044, 0.940044, 0.940043, 0.940043, 0.940043, 0.940044, 0.940044, 0.940044, 0.940044, 0.940043, 0.940043, 0.940043, 0.940044
0.940044, 0.466157, 0.466157, 0.466157, 0.466157, 0.466157, 0.466157, 0.466157, 0.466157, 0.466157, 0.466157, 0.466157, 0.952066, 0.952066, 0.952066, 0.952066, 0.952066, 0.952066, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.999763, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.996899, 0.670648, 0.670648, 0.670648, 0.670648, 0.670648, 0.670648, 0.670648, 0.670648, 0.670648, 0.670648, 0.670648, 0.670648, 0.670648, 0.670648, 0.670648, 0.930828, 0.930828, 0.930828, 0.930827, 0.930828, 0.930828, 0.930827, 0.930828, -0.837466, -0.837466, -0.837465, -0.837465, -0.837466, -0.837466, -0.837465, -0.354462, -0.354462, -0.354462, -0.354462, -0.354463, -0.354462, 0.439283, 0.439282, 0.439283, 0.439282, 0.439283, 0.439283, 0.439283, 0.439282, 0.439283, 0.439282, 0.439282, 0.439282, 0.439282, 0.439283, 0.439283, 0.439282, 0.439283, 0.439283, 0.439283, 0.439283, 0.439283, 0.439282, 0.439283, 0.439283, 0.439283, 0.439282, 0.439282, 0.439282, 0.439283, 0.439282, 0.439282, 0.439283, 0.439283, 0.439282, 0.439283, 0.439283, 0.439283, 0.439282, 0.439283, 0.439282, 0.439282, 0.439282, 0.439283, 0.439282, 0.439282, 0.439282, 0.439283, 0.439282, 0.439283, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.93891, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469, -0.989469
-0.989469, -0.804052, -0.804052, -0.804052, -0.804052, -0.804052, -0.804052, -0.804052, -0.804052, -0.804052, -0.804052, -0.804052, -0.99208, -0.99208, -0.99208, -0.99208, -0.99208, -0.99208, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.999988, -0.986514, -0.986514, -0.986514, -0.986514, -0.986515, -0.986514, -0.986514, -0.986514, -0.986514, -0.986514, -0.986514, -0.986514, -0.986514, -0.986514, -0.986514, -0.986514, -0.986514, -0.986514, -0.986514, -0.986514, -0.986514, -0.986514, -0.986514, -0.986515, -0.26565, -0.26565, -0.26565, -0.26565, -0.26565, -0.26565, -0.26565, -0.26565, -0.26565, -0.26565, -0.26565, -0.26565, -0.26565, -0.26565, -0.26565, -0.26565, 0.0201268, 0.0201269, 0.0201262, 0.020127, 0.0201264, 0.0201265, 0.0201261, 0.0201267, 0.0201258, 0.0201265, 0.020126, 0.0201261, 0.0201262, 0.0201264, 0.0201266, 0.0201265, 0.0201266, 0.0201264, 0.0201264, 0.947909, 0.947908, 0.947908, 0.947909, 0.947908, 0.947908, 0.947909, 0.947909, 0.947909, 0.947909, 0.947909, 0.947909, 0.728619, 0.728619, 0.728619, 0.728619, 0.728619, 0.728619, 0.728619, 0.728619, 0.728619, 0.728619, 0.728619, 0.728619, 0.728619, 0.728619, 0.728619, 0.1303, 0.1303, 0.1303, 0.1303, 0.1303, 0.1303, -0.620018, -0.620018, -0.620018, -0.620018, -0.620018, -0.620018, -0.620018, -0.620018, -0.620018, -0.620018, -0.620018, -0.620018, -0.620017, -0.620018, -0.620018, -0.620018, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.52608, 0.526079, 0.526079, 0.526078, 0.526079, 0.526078, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.52608, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.52608, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.52608, 0.526079, 0.526079, 0.52608, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526079, 0.526078, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837172, 0.837171, 0.837171, 0.837172, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171
0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, 0.837171, -0.349855, -0.349855, -0.349855, -0.349855, -0.349855, -0.349855, -0.349855, -0.349855, 0.741274, 0.865393, 0.865393, 0.865393, 0.865393, 0.865393, 0.865393, 0.865393, 0.865393, 0.865393, 0.865393, 0.865393, 0.865393, 0.865393, 0.865393, 0.865393, -0.469698, -0.469698, -0.469698, -0.469698, -0.469698, -0.469698, -0.469698, -0.469698, -0.469698, -0.469698, -0.469698, -0.469698, -0.469698, -0.469698, -0.469698, -0.469698, -0.679054, -0.679055, -0.679055, -0.679055, -0.679054, -0.679055, -0.679054, -0.679054, -0.679055, -0.679054, -0.679055, -0.679054, -0.679055, -0.255781, -0.255781, 0.454656, 0.454657, 0.454656, 0.454657, -0.80958, -0.80958, -0.80958, -0.80958, -0.80958, -0.80958, -0.809581, -0.80958, -0.809581, -0.80958, -0.80958, -0.80958, -0.809581, -0.809581, -0.80958, -0.80958, -0.80958, -0.809581, -0.809581, -0.80958, -0.809581, -0.80958, -0.80958, -0.80958, -0.80958, -0.80958, -0.80958, -0.809581, -0.80958, -0.80958, -0.809581, -0.80958, -0.80958, -0.80958, -0.80958, -0.80958, -0.80958, -0.80958, -0.80958, -0.809581, -0.80958, -0.80958, -0.80958, -0.80958, -0.567246, -0.567245, -0.567245, -0.567245, -0.567246, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982985, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982985, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982985, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982985, -0.982984, -0.982984, -0.982985, -0.982984, -0.982984, -0.982984, -0.982985, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982985, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.982984, -0.499628, -0.499628, -0.499628, -0.499628, -0.499629, -0.82404, -0.824041, -0.824041, -0.824041, -0.824041, -0.82404, -0.82404, -0.824041, -0.824041, -0.824041, -0.824041, -0.824041, -0.82404, -0.824041, -0.824041, -0.824041, -0.824041, -0.82404, -0.82404, -0.824041, -0.82404, -0.824041, -0.824041, -0.824041, -0.824041, -0.824041, -0.824041, -0.824041, -0.824041, -0.824041, -0.824041, -0.82404
-0.824041, -0.991174, -0.991173, -0.991173, -0.991173, -0.991173, -0.991173, -0.991173, -0.991173, -0.991173, -0.991173, -0.991173, -0.991173, -0.991173, -0.991173, -0.991173, -0.991174, -0.991173, -0.991173, -0.991173, -0.991173, -0.991173, -0.991173, -0.991173, -0.991174, -0.991173, -0.694837, -0.694837, -0.694837, -0.694837, -0.694837, -0.694836, -0.694837, -0.694836, -0.694837, -0.632391, -0.632391, -0.632391, -0.632391, -0.632391, -0.632391, -0.632391, -0.632391, -0.632391, -0.632391, 0.162746, 0.162746, 0.162746, -0.831864, -0.831864, -0.831864, -0.733033, -0.733033, -0.733033, -0.733033, -0.733033, -0.733033, -0.733033, -0.733033, -0.733033, -0.733033, -0.733033, -0.733033, -0.733033, -0.733033, -0.318631, -0.318632, -0.318632, -0.318631, -0.318632, -0.318631, -0.318631, -0.318632, -0.318631, -0.318632, -0.318632, -0.318632, -0.318631, -0.318632, -0.318632, -0.318631, -0.318631, -0.318632, -0.318632, -0.318632, -0.318631, -0.318632, -0.318632, -0.318631, -0.318632, -0.318632, -0.318632, -0.318632, -0.718511, -0.718511, -0.955798, -0.955798, -0.955798, -0.955798, -0.955798, -0.955798, -0.955798, -0.955798, -0.955798, -0.955798, -0.955798, -0.955798, -0.955798, -0.00441123, 0.99969, 0.999691, 0.99969, 0.999691, 0.999691, 0.999691, 0.999691, 0.999691, 0.99969, 0.999691, 0.999691, 0.999691, 0.999691, 0.99969, 0.99969, 0.999691, 0.99969, 0.999995, 0.999996, 0.999996, 0.999996, 0.999996, 0.999995, 0.999996, 0.999996, 0.999996, 0.999995, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999987, 0.999987, 0.999987, 0.999987, 0.999987, 0.999987, 0.999988, 0.999987, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.818357, 0.818357, 0.818357, 0.818356, 0.818357, 0.818356, 0.818357, 0.818357, 0.818356, 0.818356, 0.818356, 0.818357, 0.818357, 0.818357, 0.818356, 0.818357, 0.818356, 0.818356, 0.818357, 0.818356, 0.818357, 0.818357, 0.818357, 0.818356, 0.818357, 0.818357, 0.818356, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818356, 0.818357, 0.818356, 0.818357, 0.818356, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818356, 0.818357, 0.818357, 0.818357, 0.818357, 0.818356, 0.818356, 0.818357, 0.818357, 0.818356, 0.818357, 0.818356, 0.818357, 0.818356, 0.818357, 0.818357, 0.818357, 0.818357, 0.818356, 0.818357, 0.818357, 0.818357, 0.818356, 0.818357, 0.818357, 0.818356, 0.818356, 0.818357, 0.818357, 0.818357, 0.818357, 0.818356
0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818356, 0.818356, 0.818356, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818356, 0.818356, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818357, 0.818356, 0.818357, 0.855824, 0.855824, 0.855824, 0.855824, 0.855824, -0.302714, -0.302715, -0.302714, -0.302715, -0.302715, -0.865577, -0.865577, -0.865577, -0.865577, -0.741571, -0.741571, -0.74157, -0.741571, -0.741571, -0.741571, -0.741571, -0.741571, -0.741571, -0.741571, -0.741571, -0.741571, -0.741571, -0.741571, -0.74157, -0.741571, -0.741571, -0.741571, -0.74157, -0.741571, -0.741571, -0.741571, -0.74157, -0.74157, -0.741571, -0.741571, -0.741571, -0.741571, -0.741571, -0.74157, -0.741571, -0.555717, -0.555716, -0.555717, -0.555717, -0.555717, -0.555717, -0.555717, -0.555717, -0.555717, -0.555718, -0.555717, -0.555718, -0.555717, -0.555717, -0.555717, -0.555717, -0.555717, -0.555717, -0.555717, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -0.992861, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
